,nameNodeOr,nameNodeEx,Quadripole
7311,node_197,node_4121,line_7321
7312,node_1286,node_1447,line_7322
7313,node_5307,node_1286,line_7323
7314,node_5307,node_1286,line_7324
7315,node_197,node_1286,line_7325
7316,node_2309,node_774,line_7326
7317,node_874,node_811,line_7327
7318,node_3167,node_4398,line_7328
7319,node_3167,node_4398,line_7329
7320,node_346,node_2415,line_7330
7321,node_346,node_1847,line_7331
7322,node_679,node_5567,line_7332
7323,node_3292,node_5009,line_7333
7324,node_5442,node_3451,line_7334
7325,node_5236,node_5324,line_7335
7326,node_5236,node_1945,line_7336
7327,node_5236,node_2447,line_7337
7328,node_5236,node_2447,line_7338
7329,node_805,node_870,line_7339
7330,node_4749,node_5058,line_7340
7331,node_2463,node_2368,line_7341
7332,node_1735,node_2310,line_7342
7333,node_1735,node_4622,line_7343
7334,node_1735,node_2703,line_7344
7335,node_1735,node_2310,line_7345
7336,node_1735,node_4622,line_7346
7337,node_1735,node_4006,line_7347
7338,node_598,node_4844,line_7348
7339,node_598,node_3873,line_7349
7340,node_2018,node_4694,line_7350
7341,node_598,node_4694,line_7352
7342,node_576,node_4694,line_7353
7343,node_1642,node_3540,line_7354
7344,node_1642,node_2903,line_7355
7345,node_3368,node_1324,line_7356
7346,node_46,node_2503,line_7357
7347,node_3444,node_652,line_7363
7348,node_3444,node_4741,line_7364
7349,node_3444,node_1022,line_7365
7350,node_397,node_3664,line_7366
7351,node_3444,node_397,line_7367
7352,node_3444,node_397,line_7368
7353,node_5107,node_729,line_7369
7354,node_2825,node_3373,line_7370
7355,node_2825,node_4487,line_7371
7356,node_428,node_1197,line_7372
7357,node_1360,node_3299,line_7373
7358,node_2808,node_4008,line_7374
7359,node_3188,node_2900,line_7375
7360,node_4677,node_5540,line_7376
7361,node_4677,node_327,line_7377
7362,node_2558,node_2587,line_7378
7363,node_2696,node_5302,line_7379
7364,node_1516,node_4100,line_7380
7365,node_2630,node_4263,line_7381
7366,node_2630,node_3014,line_7382
7367,node_2630,node_3484,line_7383
7368,node_5550,node_3512,line_7384
7369,node_5550,node_5413,line_7385
7370,node_5550,node_171,line_7386
7371,node_2630,node_5550,line_7387
7372,node_2630,node_5550,line_7388
7373,node_3978,node_2348,line_7389
7374,node_3978,node_3300,line_7390
7375,node_2664,node_3978,line_7391
7376,node_2664,node_3978,line_7392
7377,node_773,node_1713,line_7393
7378,node_2625,node_3974,line_7394
7379,node_2625,node_3561,line_7395
7380,node_2248,node_1595,line_7396
7381,node_4780,node_321,line_7397
7382,node_4780,node_4069,line_7398
7383,node_4780,node_2810,line_7399
7384,node_4780,node_311,line_7400
7385,node_2252,node_2497,line_7401
7386,node_2625,node_4780,line_7402
7387,node_2248,node_4780,line_7403
7388,node_2248,node_4780,line_7404
7389,node_2625,node_4780,line_7405
7390,node_4780,node_2252,line_7406
7391,node_405,node_823,line_7407
7392,node_405,node_4636,line_7408
7393,node_3644,node_5410,line_7409
7394,node_2647,node_463,line_7410
7395,node_3304,node_5230,line_7411
7396,node_2647,node_4979,line_7412
7397,node_3304,node_4979,line_7413
7398,node_4,node_5057,line_7414
7399,node_2895,node_4922,line_7415
7400,node_2379,node_952,line_7416
7401,node_3681,node_729,line_7417
7402,node_5474,node_1093,line_7418
7403,node_5474,node_41,line_7419
7404,node_5474,node_1212,line_7420
7405,node_5474,node_3260,line_7421
7406,node_5474,node_1950,line_7422
7407,node_958,node_3612,line_7423
7408,node_2934,node_4335,line_7424
7409,node_4335,node_3330,line_7425
7410,node_923,node_787,line_7426
7411,node_2934,node_923,line_7427
7412,node_4337,node_3679,line_7428
7413,node_1295,node_2674,line_7429
7414,node_1295,node_2162,line_7430
7415,node_1408,node_3363,line_7431
7416,node_1295,node_1408,line_7432
7417,node_1295,node_1408,line_7433
7418,node_2708,node_4636,line_7434
7419,node_445,node_306,line_7435
7420,node_4236,node_1383,line_7436
7421,node_2415,node_1583,line_7437
7422,node_2415,node_3001,line_7438
7423,node_3363,node_4761,line_7439
7424,node_2415,node_3363,line_7440
7425,node_2415,node_3363,line_7441
7426,node_2930,node_3082,line_7442
7427,node_2930,node_1772,line_7443
7428,node_5069,node_4965,line_7444
7429,node_82,node_1416,line_7445
7430,node_1400,node_652,line_7446
7431,node_1400,node_5180,line_7447
7432,node_4605,node_3326,line_7448
7433,node_4669,node_4469,line_7449
7434,node_1707,node_2217,line_7450
7435,node_3227,node_1552,line_7451
7436,node_4285,node_3831,line_7452
7437,node_5368,node_440,line_7453
7438,node_1662,node_4050,line_7454
7439,node_2161,node_3903,line_7455
7440,node_1924,node_968,line_7456
7441,node_2032,node_968,line_7457
7442,node_2161,node_968,line_7458
7443,node_3736,node_1172,line_7459
7444,node_3247,node_259,line_7460
7445,node_4459,node_5484,line_7463
7446,node_474,node_4081,line_7461
7447,node_899,node_4081,line_7462
7448,node_5484,node_1468,line_7464
7449,node_5279,node_3992,line_7465
7450,node_5279,node_3442,line_7466
7451,node_3500,node_3277,line_7467
7452,node_5279,node_3500,line_7468
7453,node_5279,node_3500,line_7469
7454,node_5279,node_3500,line_7470
7455,node_3500,node_5063,line_7471
7456,node_3500,node_103,line_7472
7457,node_103,node_5063,line_7473
7458,node_2516,node_2348,line_7474
7459,node_1411,node_2516,line_7475
7460,node_3194,node_992,line_7476
7461,node_3933,node_1245,line_7477
7462,node_1614,node_3553,line_7478
7463,node_5383,node_1034,line_7479
7464,node_5383,node_1586,line_7480
7465,node_1448,node_3859,line_7481
7466,node_5176,node_3496,line_7482
7467,node_854,node_3653,line_7483
7468,node_854,node_3281,line_7484
7469,node_4064,node_5260,line_7485
7470,node_5263,node_758,line_7486
7471,node_5362,node_3174,line_7487
7472,node_5362,node_1269,line_7488
7473,node_4092,node_396,line_7489
7474,node_4723,node_3048,line_7490
7475,node_1949,node_3331,line_7491
7476,node_1949,node_3214,line_7492
7477,node_1949,node_4579,line_7493
7478,node_3780,node_1424,line_7494
7479,node_3373,node_5130,line_7495
7480,node_2552,node_2744,line_7496
7481,node_2552,node_4602,line_7497
7482,node_3373,node_4633,line_7498
7483,node_2552,node_1017,line_7499
7484,node_2552,node_2094,line_7501
7485,node_3373,node_4487,line_7500
7486,node_3373,node_3693,line_7502
7487,node_5608,node_1663,line_7503
7488,node_4192,node_4069,line_7504
7489,node_5608,node_3956,line_7505
7490,node_3373,node_4192,line_7506
7491,node_2552,node_5608,line_7507
7492,node_3373,node_5608,line_7508
7493,node_2552,node_4192,line_7509
7494,node_378,node_5122,line_7510
7495,node_945,node_4326,line_7511
7496,node_945,node_3869,line_7512
7497,node_4892,node_2547,line_7513
7498,node_4530,node_4892,line_7514
7499,node_5152,node_4892,line_7515
7500,node_3710,node_4892,line_7516
7501,node_945,node_4892,line_7517
7502,node_945,node_4892,line_7518
7503,node_3615,node_4201,line_7519
7504,node_2487,node_5170,line_7520
7505,node_739,node_4069,line_7521
7506,node_739,node_4069,line_7522
7507,node_739,node_4069,line_7523
7508,node_4280,node_739,line_7524
7509,node_4280,node_739,line_7525
7510,node_4280,node_739,line_7526
7511,node_3196,node_4318,line_7527
7512,node_4922,node_5572,line_7528
7513,node_4922,node_929,line_7529
7514,node_4922,node_3743,line_7530
7515,node_141,node_5014,line_7531
7516,node_141,node_4132,line_7532
7517,node_141,node_5419,line_7533
7518,node_1167,node_2097,line_7534
7519,node_5570,node_1264,line_7535
7520,node_5570,node_4310,line_7536
7521,node_2201,node_4678,line_7537
7522,node_2201,node_1715,line_7538
7523,node_2201,node_3047,line_7539
7524,node_447,node_1535,line_7540
7525,node_447,node_5473,line_7541
7526,node_4876,node_1641,line_7542
7527,node_3760,node_1800,line_7543
7528,node_2995,node_1418,line_7544
7529,node_2995,node_4637,line_7545
7530,node_4627,node_789,line_7546
7531,node_4627,node_789,line_7547
7532,node_5299,node_1267,line_7548
7533,node_2783,node_1345,line_7549
7534,node_2783,node_3158,line_7550
7535,node_1258,node_1961,line_7551
7536,node_933,node_4671,line_7552
7537,node_741,node_1172,line_7553
7538,node_1308,node_2454,line_7554
7539,node_2948,node_345,line_7555
7540,node_4193,node_2390,line_7556
7541,node_5441,node_4110,line_7557
7542,node_2618,node_5441,line_7558
7543,node_2618,node_5441,line_7559
7544,node_2854,node_5115,line_7560
7545,node_1262,node_4734,line_7561
7546,node_3137,node_4401,line_7562
7547,node_4499,node_2414,line_7565
7548,node_4729,node_4499,line_7566
7549,node_4729,node_4499,line_7567
7550,node_4411,node_64,line_7568
7551,node_2378,node_4809,line_7569
7552,node_183,node_3626,line_7570
7553,node_3378,node_2501,line_7571
7554,node_2501,node_663,line_7572
7555,node_4608,node_3542,line_7573
7556,node_2074,node_1351,line_7574
7557,node_1488,node_2725,line_7575
7558,node_1252,node_2725,line_7576
7559,node_645,node_167,line_7577
7560,node_2191,node_167,line_7578
7561,node_5600,node_2911,line_7579
7562,node_0,node_2782,line_7580
7563,node_0,node_1351,line_7581
7564,node_2965,node_3436,line_7582
7565,node_3630,node_314,line_7583
7566,node_810,node_2215,line_7584
7567,node_810,node_2198,line_7585
7568,node_810,node_2215,line_7586
7569,node_307,node_4676,line_7587
7570,node_3423,node_21,line_7588
7571,node_3423,node_551,line_7589
7572,node_3577,node_3245,line_7590
7573,node_1641,node_2508,line_7593
7574,node_1641,node_2508,line_7594
7575,node_1890,node_3836,line_7595
7576,node_1890,node_1095,line_7596
7577,node_1890,node_3889,line_7597
7578,node_2348,node_2199,line_7598
7579,node_1890,node_2348,line_7599
7580,node_1890,node_2348,line_7600
7581,node_3430,node_2348,line_7601
7582,node_2004,node_3057,line_7602
7583,node_3692,node_4463,line_7605
7584,node_3692,node_2679,line_7606
7585,node_3692,node_2719,line_7607
7586,node_1544,node_2205,line_7608
7587,node_1544,node_512,line_7609
7588,node_3692,node_512,line_7610
7589,node_3692,node_512,line_7611
7590,node_530,node_2723,line_7624
7591,node_819,node_1179,line_7603
7592,node_1417,node_2530,line_7604
7593,node_776,node_1604,line_7612
7594,node_274,node_4768,line_7613
7595,node_3652,node_2475,line_7614
7596,node_274,node_3652,line_7615
7597,node_162,node_2266,line_7616
7598,node_1155,node_3779,line_7617
7599,node_1155,node_563,line_7618
7600,node_1155,node_1994,line_7619
7601,node_1155,node_5282,line_7620
7602,node_1155,node_5282,line_7621
7603,node_1155,node_5282,line_7622
7604,node_2383,node_3859,line_7623
7605,node_4398,node_982,line_7625
7606,node_4398,node_984,line_7626
7607,node_4398,node_984,line_7627
7608,node_4243,node_2514,line_7628
7609,node_2259,node_2985,line_7629
7610,node_1152,node_1650,line_7630
7611,node_2735,node_1109,line_7631
7612,node_1896,node_1109,line_7632
7613,node_4806,node_1109,line_7633
7614,node_2229,node_2259,line_7634
7615,node_3888,node_1152,line_7635
7616,node_3988,node_2735,line_7636
7617,node_1619,node_1896,line_7637
7618,node_3931,node_4806,line_7638
7619,node_4671,node_2193,line_7639
7620,node_4671,node_2218,line_7640
7621,node_4468,node_4314,line_7641
7622,node_1007,node_1911,line_7686
7623,node_5081,node_4646,line_7687
7624,node_3065,node_2254,line_7691
7625,node_2606,node_2994,line_7798
7626,node_4989,node_3684,line_7806
7627,node_1684,node_4989,line_7807
7628,node_1684,node_4989,line_7808
7629,node_1684,node_4989,line_7809
7630,node_2998,node_1944,line_7642
7631,node_2998,node_1000,line_7643
7632,node_2998,node_3752,line_7644
7633,node_2998,node_3752,line_7645
7634,node_1220,node_2674,line_7646
7635,node_1220,node_2162,line_7647
7636,node_5168,node_3884,line_7648
7637,node_3400,node_3679,line_7649
7638,node_1927,node_3048,line_7650
7639,node_3645,node_901,line_7651
7640,node_3400,node_1927,line_7652
7641,node_3400,node_1927,line_7653
7642,node_3400,node_3645,line_7654
7643,node_3340,node_4925,line_7655
7644,node_2350,node_3703,line_7656
7645,node_2405,node_2097,line_7657
7646,node_4106,node_2255,line_7658
7647,node_4106,node_2255,line_7659
7648,node_2737,node_4824,line_7660
7649,node_2737,node_4005,line_7661
7650,node_2737,node_4106,line_7662
7651,node_4106,node_4824,line_7663
7652,node_4106,node_4005,line_7664
7653,node_5309,node_128,line_7665
7654,node_2212,node_629,line_7666
7655,node_2212,node_3096,line_7667
7656,node_5309,node_1412,line_7668
7657,node_1117,node_2149,line_7669
7658,node_2212,node_5245,line_7670
7659,node_5309,node_5245,line_7671
7660,node_5309,node_5245,line_7672
7661,node_2212,node_1117,line_7673
7662,node_5245,node_1117,line_7674
7663,node_2110,node_2278,line_7675
7664,node_2110,node_2278,line_7676
7665,node_2255,node_4508,line_7677
7666,node_2255,node_1838,line_7678
7667,node_2255,node_4508,line_7679
7668,node_2255,node_4508,line_7680
7669,node_2255,node_4508,line_7681
7670,node_2255,node_4508,line_7682
7671,node_718,node_2255,line_7683
7672,node_2110,node_2255,line_7684
7673,node_2110,node_2255,line_7685
7674,node_1026,node_87,line_7693
7675,node_681,node_4690,line_7694
7676,node_681,node_5257,line_7695
7677,node_695,node_5361,line_7696
7678,node_4678,node_1244,line_7697
7679,node_1327,node_2719,line_7698
7680,node_525,node_2328,line_7701
7681,node_525,node_3764,line_7702
7682,node_4595,node_3642,line_7703
7683,node_4369,node_3642,line_7704
7684,node_525,node_4595,line_7705
7685,node_525,node_4369,line_7706
7686,node_2127,node_4123,line_7707
7687,node_2127,node_4123,line_7708
7688,node_2663,node_2691,line_7709
7689,node_2663,node_3421,line_7710
7690,node_4557,node_1287,line_7711
7691,node_2702,node_3765,line_7712
7692,node_1696,node_4680,line_7713
7693,node_1696,node_1680,line_7714
7694,node_1696,node_1713,line_7715
7695,node_1696,node_1828,line_7716
7696,node_1696,node_4820,line_7717
7697,node_618,node_2113,line_7718
7698,node_1696,node_618,line_7719
7699,node_1696,node_618,line_7720
7700,node_1696,node_618,line_7721
7701,node_1897,node_4513,line_7722
7702,node_720,node_303,line_7723
7703,node_2377,node_2112,line_7724
7704,node_2377,node_251,line_7725
7705,node_2377,node_5515,line_7726
7706,node_1694,node_371,line_7727
7707,node_1694,node_2614,line_7728
7708,node_2283,node_2468,line_7729
7709,node_2283,node_872,line_7730
7710,node_1694,node_2283,line_7731
7711,node_1694,node_2283,line_7732
7712,node_1941,node_3557,line_7733
7713,node_441,node_3657,line_7734
7714,node_4676,node_3938,line_7735
7715,node_3796,node_2544,line_7736
7716,node_1138,node_1810,line_7737
7717,node_1906,node_4140,line_7738
7718,node_1978,node_2820,line_7739
7719,node_1029,node_4859,line_7740
7720,node_2806,node_1191,line_7741
7721,node_2806,node_2208,line_7742
7722,node_2806,node_5391,line_7743
7723,node_5563,node_2151,line_7744
7724,node_2269,node_2117,line_7745
7725,node_2269,node_1087,line_7746
7726,node_2269,node_885,line_7747
7727,node_2269,node_1087,line_7748
7728,node_2269,node_1807,line_7749
7729,node_2269,node_1807,line_7750
7730,node_2269,node_1807,line_7751
7731,node_109,node_1379,line_7752
7732,node_626,node_3325,line_7753
7733,node_109,node_1154,line_7754
7734,node_109,node_626,line_7755
7735,node_3465,node_2192,line_7756
7736,node_3465,node_5433,line_7757
7737,node_1347,node_4320,line_7758
7738,node_4559,node_4896,line_7759
7739,node_4559,node_2883,line_7760
7740,node_4559,node_5201,line_7761
7741,node_3642,node_2883,line_7762
7742,node_3642,node_5201,line_7763
7743,node_4553,node_1413,line_7764
7744,node_78,node_5511,line_7765
7745,node_3231,node_764,line_7766
7746,node_2508,node_3231,line_7767
7747,node_2508,node_3231,line_7768
7748,node_2508,node_3231,line_7769
7749,node_3231,node_3218,line_7770
7750,node_3231,node_3218,line_7771
7751,node_3330,node_2358,line_7772
7752,node_3383,node_2373,line_7773
7753,node_729,node_3478,line_7774
7754,node_729,node_1688,line_7775
7755,node_729,node_1520,line_7776
7756,node_729,node_1520,line_7777
7757,node_729,node_1520,line_7778
7758,node_729,node_1520,line_7779
7759,node_3595,node_907,line_7780
7760,node_5489,node_4908,line_7781
7761,node_2215,node_4986,line_7782
7762,node_2215,node_3803,line_7783
7763,node_2215,node_3803,line_7784
7764,node_5353,node_2966,line_7786
7765,node_5312,node_4508,line_7787
7766,node_5353,node_4508,line_7788
7767,node_2359,node_4508,line_7789
7768,node_4990,node_4508,line_7790
7769,node_693,node_4508,line_7791
7770,node_2734,node_4508,line_7792
7771,node_2103,node_4508,line_7793
7772,node_2336,node_2966,line_7785
7773,node_4663,node_5190,line_7794
7774,node_5033,node_5190,line_7795
7775,node_5467,node_4417,line_7796
7776,node_3737,node_4768,line_7797
7777,node_1267,node_207,line_7799
7778,node_1267,node_5105,line_7800
7779,node_1267,node_3607,line_7801
7780,node_1267,node_5429,line_7802
7781,node_1267,node_5429,line_7803
7782,node_1283,node_4999,line_7804
7783,node_1413,node_726,line_7811
7784,node_1244,node_3707,line_7812
7785,node_4805,node_2266,line_7813
7786,node_4805,node_303,line_7814
7787,node_1260,node_3646,line_7815
7788,node_1260,node_3527,line_7816
7789,node_875,node_638,line_7872
7790,node_263,node_3795,line_7873
7791,node_2900,node_2614,line_7874
7792,node_276,node_3054,line_7875
7793,node_5330,node_1929,line_7920
7794,node_4834,node_461,line_7926
7795,node_4834,node_4803,line_7927
7796,node_1219,node_2727,line_7928
7797,node_454,node_4465,line_7969
7798,node_769,node_5305,line_7971
7799,node_769,node_5155,line_7972
7800,node_4565,node_2257,line_8025
7801,node_4436,node_683,line_8054
7802,node_5460,node_4090,line_8055
7803,node_5369,node_5075,line_8056
7804,node_225,node_4977,line_7817
7805,node_1661,node_787,line_7818
7806,node_1800,node_4421,line_7833
7807,node_1800,node_4421,line_7834
7808,node_467,node_4410,line_7819
7809,node_4201,node_4763,line_7820
7810,node_4763,node_2037,line_7822
7811,node_4763,node_2037,line_7823
7812,node_2114,node_2187,line_7824
7813,node_2114,node_2187,line_7825
7814,node_4795,node_4752,line_7826
7815,node_2468,node_872,line_7827
7816,node_2553,node_3334,line_7828
7817,node_2553,node_2265,line_7829
7818,node_3678,node_2139,line_7830
